Sample,AI.mean,AI.median,AI.sd,AI.Mod.mean,AI.Mod.median,AI.Mod.sd,DBE.mean,DBE.median,DBE.sd,DBE.O.mean,DBE.O.median,DBE.O.sd,KenMass.mean,KenMass.median,KenMass.sd,KenDef.mean,KenDef.median,KenDef.sd,NOSC.mean,NOSC.median,NOSC.sd,HtoC.mean,HtoC.median,HtoC.sd,OtoC.mean,OtoC.median,OtoC.sd,NtoC.mean,NtoC.median,NtoC.sd,PtoC.mean,PtoC.median,PtoC.sd,NtoP.mean,NtoP.median,NtoP.sd,GFE.0.mean,GFE.0.median,GFE.0.sd,GFE.7.mean,GFE.7.median,GFE.7.sd,GFEperC.0.mean,GFEperC.0.median,GFEperC.0.sd,GFEperC.7.mean,GFEperC.7.median,GFEperC.7.sd,lambdaO2.0.mean,lambdaO2.0.median,lambdaO2.0.sd,lambdaO2.7.mean,lambdaO2.7.median,lambdaO2.7.sd,mass.mean,mass.median,mass.sd,number.of.peaks,peaks.with.formula
RC2_0075,0.089251543,0,0.179647674,0.232045488,0.192307692,0.216694533,9.688574127,9,5.622816644,-0.502549575,-2,6.054901126,461.0741877,446.607041,137.8798792,0.391622523,0.366329433,0.159419473,-0.355880915,-0.363636364,0.604369614,1.291441857,1.285714286,0.393757753,0.476733906,0.473684211,0.186371703,0.015039524,0,0.03957866,0.015916015,0,0.024898824,0.367630058,0,0.745213096,1628.244249,1557.9,692.6936816,-3306.323273,-3209.815082,1112.692561,70.44260608,70.66363636,17.22453399,-144.5470568,-144.6755092,8.398466076,0.049143571,0.043451931,0.023484044,0.043082722,0.038373031,0.019637251,485.4603822,482.1511748,131.7712732,7239,5295
RC2_0076,0.091968726,0,0.18226468,0.23558429,0.2,0.214121156,9.949677174,9,5.872104196,-0.263767566,-2,6.283831539,469.1909161,454.5538064,143.298888,0.392294282,0.367619993,0.167156223,-0.389046731,-0.4,0.609224853,1.294160836,1.277777778,0.397838223,0.463004018,0.464285714,0.185347564,0.013291451,0,0.036010759,0.015205173,0,0.023816145,0.357100766,0,0.720978165,1703.491891,1648.8,726.7792538,-3426.032287,-3321.318871,1162.734125,71.38783184,71.7,17.3629083,-144.9140623,-144.8449732,8.367390164,0.046954804,0.041320102,0.021709239,0.041235293,0.036322614,0.018557142,495.5329677,489.2739533,135.9391776,7457,5266
RC2_0077,0.090665629,0,0.182991836,0.234556039,0.2,0.215475359,9.891447989,9,5.903852348,-0.384557297,-2,6.254721129,470.1804865,453.7143214,146.3907681,0.39236382,0.365833039,0.167442048,-0.392101742,-0.4,0.624344338,1.299077649,1.277777778,0.402375349,0.461670545,0.461538462,0.185839184,0.014053819,0,0.036062065,0.014828952,0,0.023156477,0.379739336,0,0.727798071,1704.344912,1638,724.3729627,-3428.309697,-3308.584263,1151.100919,71.47489965,71.7,17.79381364,-144.8957339,-144.755606,8.518725715,0.046563955,0.041493436,0.020928059,0.040909139,0.03639765,0.017891528,497.2157202,493.0931138,137.8471061,7536,5297
RC2_0078,0.077341556,0,0.17560393,0.199767553,0.142857143,0.2156158,8.519715727,8,5.464626495,-1.123796424,-2,5.973478607,451.9424317,442.7584308,127.4628479,0.386009719,0.356348786,0.178307789,-0.492453636,-0.5,0.629080881,1.3799954,1.368421053,0.417637051,0.461585104,0.461538462,0.184952364,0.014796169,0,0.039651201,0.018392234,0,0.025286199,0.301452785,0,0.630285771,1682.709422,1614.9,701.5397535,-3275.661461,-3182.861203,1039.738125,74.33492862,74.55,17.9288051,-146.2268293,-146.323575,8.71635451,0.04729202,0.042336659,0.021712624,0.0416426,0.03746613,0.018629089,472.1646037,473.1882818,116.8622437,6814,4362
RC2_0079,0.077622589,0,0.17947037,0.200293383,0.142857143,0.2158139,8.507681564,8,5.506515275,-0.945065177,-2,6.069198085,454.455821,443.5977857,133.0882436,0.387441919,0.353007681,0.18473953,-0.503454785,-0.514285714,0.626658245,1.383171997,1.368421053,0.417494868,0.452867208,0.451612903,0.182472744,0.017242748,0,0.041299895,0.018255653,0,0.025094236,0.36509901,0,0.697004464,1693.710615,1614.9,723.4189516,-3281.491508,-3162.988161,1078.421631,74.64846137,74.95714286,17.85975998,-146.2759059,-146.3947215,8.653957726,0.047169881,0.042261006,0.021683913,0.041572716,0.037484724,0.018444512,470.377646,469.2414248,118.5561135,6865,4296
RC2_0080,0.081669449,0,0.172711432,0.222214532,0.1875,0.211695255,9.40745241,9,5.576001955,-0.672134467,-2,5.818749522,462.7918343,446.7337408,139.5707149,0.39020686,0.363137934,0.170085314,-0.418340815,-0.424242424,0.628414204,1.324838206,1.304347826,0.401793934,0.460635071,0.461538462,0.180537681,0.015792906,0,0.040173032,0.015438241,0,0.023397416,0.393120393,0,0.743090669,1693.158991,1624.8,712.779992,-3373.3573,-3273.480401,1102.462714,72.22271324,72.39090909,17.90980482,-145.1639214,-145.0023431,8.641717883,0.046905004,0.041622971,0.021706554,0.041250041,0.036847365,0.018591156,489.4833992,487.0777058,131.437409,7339,4938
RC2_0081,0.085581133,0,0.173342055,0.228724924,0.192307692,0.211490835,9.503888335,9,5.474305834,-0.566301097,-2,5.756661476,460.5015137,444.7390077,135.6731459,0.383984696,0.361798895,0.161489188,-0.395402486,-0.411764706,0.613137185,1.307884326,1.294117647,0.395396721,0.465482078,0.466666667,0.178398554,0.014980237,0,0.037134653,0.015627815,0,0.023935351,0.368325243,0,0.718151585,1660.956072,1601.7,697.8714251,-3332.756501,-3232.722769,1101.502657,71.56897085,72.03529412,17.47440977,-144.9423407,-145.0225954,8.510540877,0.047820513,0.04263628,0.021594245,0.042052713,0.037494517,0.018501615,485.0858767,481.0623631,130.8540283,7013,5015
RC2_0082,0.086685929,0,0.1795155,0.230900285,0.19047619,0.217712417,9.632123444,9,5.61868836,-0.547957216,-2,6.073509617,464.4735829,446.7095374,140.9994382,0.389740214,0.365831169,0.160876314,-0.340985324,-0.352941176,0.620742384,1.291120266,1.285714286,0.395557749,0.479602548,0.476190476,0.189440007,0.017302737,0,0.038408681,0.01570137,0,0.024594574,0.41504329,0,0.781022124,1619.959758,1541.4,732.4896761,-3292.961823,-3171.138142,1154.981351,70.01808173,70.35882353,17.69115795,-144.2883237,-144.4634472,8.58405187,0.049747983,0.044176718,0.023081638,0.043627619,0.038803443,0.019702037,485.2810423,479.0745569,134.8795308,7836,5703
RC2_0083,0.080098474,0,0.168302461,0.221685639,0.181818182,0.211543602,9.008706693,8,5.37446764,-0.632504988,-2,5.66107734,445.6351918,430.5976873,132.0173004,0.359443663,0.342671972,0.140017485,-0.371957493,-0.378378378,0.621978247,1.319953668,1.3,0.395131576,0.469287762,0.466666667,0.175429157,0.021485952,0,0.044161483,0.014687756,0,0.02385907,0.416965352,0,0.749160991,1579.885979,1504.2,700.8471354,-3174.20829,-3054.576612,1106.351738,70.90078855,71.08378378,17.72638004,-144.4123847,-144.5144648,8.874723996,0.051233499,0.044857182,0.024447249,0.045077756,0.039684187,0.02104978,465.7191595,459.1791084,128.5649182,7270,5513
RC2_0084,0.087318414,0,0.175534225,0.23526147,0.2,0.2129431,9.498505363,9,5.396220347,-0.372428345,-1,5.826081738,454.2563418,438.6471057,137.2579152,0.367008319,0.350596942,0.13250589,-0.331733567,-0.342857143,0.612931975,1.287079876,1.272727273,0.382942282,0.470346851,0.466666667,0.176150662,0.021369674,0,0.042521702,0.013568442,0,0.022772524,0.448507008,0,0.787051786,1597.206963,1534.8,721.0806512,-3240.98076,-3122.022769,1149.511049,69.75440666,70.07142857,17.46856129,-143.866555,-144.0507541,8.750771755,0.05090846,0.044700987,0.0241405,0.044735196,0.039117193,0.020759765,475.8547651,470.1223615,133.9686216,7349,5687
RC2_0085,0.073801537,0,0.172066261,0.187786274,0.12,0.213367786,8.180638064,7,5.399218615,-1.063366337,-2,5.793386348,458.24841,446.6392675,133.588657,0.376052884,0.342707994,0.181435415,-0.553859617,-0.583333333,0.639660856,1.415112383,1.421052632,0.419288373,0.440083185,0.44,0.186131675,0.017945715,0,0.043004012,0.017902286,0,0.025054256,0.374182035,0,0.681227665,1757.646799,1665.3,777.1895095,-3346.089677,-3214.930419,1126.768998,76.0849991,76.925,18.2303344,-146.8613948,-147.2195875,8.818458272,0.046069345,0.04124484,0.022202606,0.040679952,0.03639765,0.01916782,474.1133999,474.1172128,121.1283084,6982,4545
RC2_0086,0.082038473,0,0.175911808,0.223960844,0.1875,0.212918728,9.565818038,9,5.735222341,-0.691730807,-2,6.002606414,465.2299571,452.5433933,140.3104337,0.389602085,0.362120935,0.170823842,-0.405178161,-0.413793103,0.629266438,1.318624306,1.294117647,0.405740157,0.464742402,0.466666667,0.181930989,0.015157475,0,0.038339812,0.015434815,0,0.02354077,0.382441371,0,0.709556262,1690.634813,1621.5,700.9201031,-3389.156915,-3283.65348,1094.592337,71.8475776,72.09310345,17.9340935,-145.0507232,-144.9297053,8.619163333,0.046637267,0.041655154,0.021201775,0.040990839,0.036903432,0.018079901,493.9374442,491.2136326,131.7674922,7260,5067
RC2_0087,0.094009189,0,0.187594512,0.235199542,0.2,0.218401838,9.882310469,9,5.933300603,-0.24801444,-2,6.444665354,470.7120156,454.579702,143.9142417,0.390230998,0.365733007,0.165004136,-0.399228482,-0.4,0.625533861,1.300153024,1.285714286,0.406230855,0.456535923,0.454545455,0.185179257,0.015263709,0,0.038716813,0.014834981,0,0.023077802,0.379775281,0,0.728937683,1719.111823,1634.7,746.2583136,-3440.631359,-3324.353516,1170.824052,71.67801174,71.7,17.82771504,-144.9418572,-144.8988917,8.570654715,0.046501256,0.041504953,0.021306929,0.0408731,0.036442204,0.018251336,496.272092,489.2881108,136.0860172,7834,5540
RC2_0088,0.084634713,0,0.1743901,0.230751813,0.193548387,0.2149336,9.406143988,9,5.524237738,-0.549566528,-2,5.718456717,460.0617667,444.5778515,138.6694392,0.379925069,0.352550913,0.161808336,-0.380305429,-0.4,0.637029414,1.305245232,1.294117647,0.400648312,0.464925576,0.46547619,0.17862814,0.016490848,0,0.038147868,0.014207994,0,0.023076194,0.399625935,0,0.74463763,1646.792838,1571.1,726.700491,-3305.503364,-3207.791986,1124.808413,71.13870473,71.7,18.15533831,-144.6343678,-144.755606,8.784753803,0.048790057,0.043135721,0.023075477,0.042882781,0.037935743,0.019778563,481.2547594,478.6056851,132.1526745,7306,5306
RC2_0089,0.086674965,0,0.17735103,0.235446238,0.2,0.217227249,9.336465486,9,5.384468384,-0.39681966,-1,5.702526764,452.6900423,438.7505544,132.9400123,0.376447059,0.353880344,0.154845702,-0.337923253,-0.344827586,0.632363816,1.290275736,1.277777778,0.393819015,0.469506378,0.466666667,0.175724612,0.02166707,0,0.043266328,0.014134985,0,0.023013247,0.439467312,0,0.782511267,1574.833466,1504.2,706.1551318,-3192.45999,-3077.484299,1095.847526,69.93081271,70.12758621,18.02236874,-143.983378,-144.1128169,8.957446885,0.051137678,0.044921318,0.023798105,0.044928297,0.039678821,0.020445913,469.4687951,463.6770834,127.3691429,7520,5534
RC2_0090,0.088364069,0,0.179181124,0.240123408,0.2,0.220942229,9.453745318,9,5.413585387,-0.363483146,-1,5.771341888,450.5666098,436.0936029,133.0451625,0.376587923,0.356167806,0.150887209,-0.317914316,-0.333333333,0.622209218,1.279600599,1.266666667,0.392270048,0.474869714,0.470588235,0.176388541,0.0213653,0,0.042869489,0.014012878,0,0.023338398,0.443232842,0,0.7990391,1556.625562,1491,699.8744022,-3177.987178,-3053.299709,1105.637827,69.36055802,69.8,17.73296272,-143.7345618,-143.8559577,8.831165582,0.051620122,0.045773457,0.023656686,0.04532478,0.040152891,0.020299505,469.1989738,462.1590044,129.0580166,7130,5340
RC2_0091,0.075834666,0,0.176833167,0.198889,0.153846154,0.212371417,8.201953462,8,5.419765516,-0.929330652,-2,6.062855994,431.1381776,422.584546,118.3341353,0.396966422,0.363758613,0.19345375,-0.500118448,-0.5,0.628478481,1.388432667,1.363636364,0.417303132,0.455004431,0.457142857,0.182184569,0.02044273,0,0.049263377,0.019647432,0,0.026159018,0.389867841,0,0.747260574,1615.627463,1551.3,681.216022,-3138.191234,-3026.345829,1013.019821,74.55337578,74.55,17.91163671,-146.2546458,-146.2496341,8.864120165,0.04908061,0.04426737,0.022251707,0.043262246,0.039129092,0.019078999,453.5535545,451.1739129,111.140559,6075,3481
RC2_0092,0.08703374,0,0.17963109,0.241852199,0.212121212,0.212326484,9.794859476,9,5.402599842,-0.374969974,-1,5.852825598,455.2036544,442.6706652,131.9564446,0.407930429,0.386841864,0.172804295,-0.336929174,-0.333333333,0.602660264,1.275304625,1.259259259,0.387328599,0.474749277,0.473684211,0.177990602,0.018058236,0,0.04272756,0.016044759,0,0.024105937,0.421773612,0,0.777693354,1592.180062,1538.1,658.7526029,-3259.529441,-3154.091986,1044.389962,69.90248147,69.8,17.17581752,-144.1871296,-144.0507541,8.503025654,0.049074978,0.044498572,0.020848427,0.043070937,0.039011078,0.017819727,481.715433,479.1114788,126.1884948,6215,4163
RC2_0093,0.101445559,0,0.200363907,0.235180562,0.189189189,0.227966529,9.81689886,9,5.724946231,-0.255473132,-2,6.732939754,463.0409965,451.567005,130.9878294,0.396503511,0.379544333,0.152888584,-0.358253904,-0.388888889,0.576855928,1.288723203,1.294117647,0.396017555,0.47207943,0.470588235,0.193159578,0.018348231,0,0.040899451,0.017042352,0,0.025268394,0.435844156,0,0.733560916,1646.691532,1588.5,705.7805402,-3331.114944,-3228.676576,1123.748991,70.51023625,71.38333333,16.44039395,-144.5305033,-144.8297928,8.062241733,0.048830312,0.043160502,0.022602435,0.042844826,0.038109451,0.01922112,486.9911766,485.0573057,127.1129916,7808,5527
RC2_0094,0.095114069,0,0.189829545,0.245788379,0.210526316,0.219555838,9.864054848,9,5.509923615,-0.212928501,-1,6.224250196,454.012143,441.6418156,131.2826782,0.394556274,0.375356432,0.153865719,-0.298495277,-0.307692308,0.588284625,1.258526506,1.259259259,0.381399164,0.481514474,0.47826087,0.185319382,0.018795286,0,0.04200079,0.015457321,0,0.024270349,0.39480198,0,0.752340553,1560.954065,1487.7,683.5432544,-3218.90305,-3093.253552,1096.031989,68.80711539,69.06923077,16.76611182,-143.7299972,-143.8745411,8.360627979,0.051080928,0.045773457,0.022747163,0.044758014,0.040116491,0.019432856,477.0235809,474.1172128,128.1523953,7165,5105
RC2_0095,0.09752088,0,0.196204314,0.250850415,0.210526316,0.226681543,9.654287381,9,5.424803713,-0.163134357,-1,5.984261256,452.9043889,440.710513,130.9493609,0.394717584,0.365847416,0.168786239,-0.27124762,-0.277777778,0.615324595,1.253613972,1.25,0.390692789,0.479641259,0.473684211,0.18200179,0.024277337,0,0.047594461,0.013993527,0,0.023315572,0.487196765,0,0.820652479,1506.328233,1437.3,672.7594106,-3122.30471,-3018.461203,1054.475343,68.03055717,68.21666667,17.53675096,-143.1281845,-143.2871646,8.795825186,0.052843647,0.046734438,0.023857075,0.046330401,0.041346877,0.020449651,465.779449,461.0490954,125.2985017,7275,5143
RC2_0096,0.093576943,0,0.189368345,0.239229372,0.2,0.221611503,9.470565378,9,5.377803604,-0.248688556,-1,5.996560723,450.5031128,438.1261267,129.0808714,0.383621334,0.361828564,0.152780148,-0.32484443,-0.347826087,0.593996299,1.279746453,1.28,0.385409031,0.469541976,0.466666667,0.175841723,0.022891005,0,0.046080595,0.01461201,0,0.023525922,0.50031746,0,0.826710172,1559.954711,1494.3,682.6352443,-3179.019786,-3066.299673,1080.621963,69.55806626,70.21304348,16.92889451,-143.8465981,-144.0507541,8.51885955,0.051434888,0.045773457,0.023584433,0.045174588,0.04014645,0.020197223,468.8742253,466.9925677,125.8698543,7116,5147
RC2_0097,0.094753045,0,0.188166646,0.244708983,0.208333333,0.219892483,9.438728898,9,5.160665537,-0.146971202,-1,5.797147678,444.5647373,431.6240228,125.958989,0.391646439,0.366266965,0.16470625,-0.304334498,-0.307692308,0.593295827,1.265981181,1.266666667,0.380771617,0.473549754,0.470588235,0.180436406,0.022599495,0,0.044309636,0.015001814,0,0.023956579,0.455901427,0,0.769512052,1515.389672,1440.6,670.596842,-3109.305388,-2995.553516,1050.189788,68.97353321,69.06923077,16.90893108,-143.6854931,-143.764408,8.526669691,0.052685462,0.046734438,0.0232075,0.046203811,0.041432267,0.019888146,460.7765083,455.17097,122.2301162,7245,5035
RC2_0098,0.099497443,0,0.196873973,0.249693168,0.214285714,0.222919328,9.833752661,9,5.699437141,0.117282756,-1,6.379514474,452.0389558,438.6988861,131.3569124,0.38943496,0.365807183,0.15896953,-0.300679525,-0.307692308,0.590116241,1.259262745,1.257142857,0.385366738,0.468925688,0.466666667,0.180858767,0.023443653,0,0.047525433,0.014249582,0,0.023405342,0.492894057,0,0.839753186,1550.638688,1487.7,685.605277,-3188.210353,-3068.322769,1107.532532,68.86936645,69.06923077,16.81831286,-143.5476163,-143.6599854,8.486450175,0.051808295,0.046010465,0.023780843,0.045457667,0.040280539,0.020365278,470.0247304,465.1038042,128.5003594,7115,5167
RC2_0099,0.095398022,0,0.18878264,0.244650242,0.209302326,0.218320397,9.802590874,9,5.509602828,-0.110595514,-1,6.052959393,454.1082597,438.7393786,133.2867535,0.388534293,0.365831169,0.154695343,-0.328390967,-0.333333333,0.589593233,1.268289365,1.266666667,0.382472845,0.468335106,0.466666667,0.176825397,0.019503631,0,0.041407757,0.014863109,0,0.023641358,0.443337484,0,0.775940274,1591.532831,1517.4,691.367294,-3250.514543,-3127.615082,1109.986843,69.65914256,69.8,16.80340714,-144.0192046,-144.1696689,8.377105103,0.050305795,0.044717191,0.022786932,0.044149515,0.039208505,0.019521387,477.3654497,473.2104514,130.6476684,7174,5172
RC2_0100,0.091115337,0,0.184235503,0.222499733,0.179487179,0.215963684,9.431693989,9,5.629921157,-0.416534461,-2,6.388690105,459.5248441,446.6052717,136.6758641,0.380401919,0.360397492,0.1531064,-0.408614894,-0.4375,0.587606666,1.322163378,1.314285714,0.393138417,0.458966029,0.458333333,0.184032574,0.019292183,0,0.043177598,0.015950512,0,0.024416995,0.47117927,0,0.766072672,1684.543522,1614.9,727.5842343,-3352.056424,-3249.561166,1164.194639,71.94552447,72.76875,16.74678998,-145.0026444,-145.1961385,8.27031413,0.048358232,0.042261006,0.023779202,0.042559287,0.037277938,0.020429109,485.0175375,485.0855359,133.4849032,7968,5673
RC2_0101,0.082447014,0,0.194956111,0.192055653,0.125,0.226172979,8.368654971,7,5.700138325,-0.915789474,-2,6.522228724,448.0504364,437.6017841,129.4729404,0.396289325,0.36559184,0.190207815,-0.51250356,-0.538461538,0.641238937,1.401135413,1.40625,0.424653849,0.450276167,0.45,0.190948977,0.023547477,0,0.051271899,0.020140886,0,0.026177046,0.444951512,0,0.771546592,1697.19593,1614.9,760.5237041,-3271.707024,-3135.022733,1120.346609,74.90635145,75.64615385,18.27530972,-146.3703633,-146.7794718,8.975287127,0.047664794,0.042462457,0.023224686,0.041997316,0.03752606,0.019693853,470.6880561,469.3089982,119.481181,7452,4275
RC2_0103,0.101499253,0,0.196774945,0.246882056,0.208333333,0.222592274,9.850080386,9,5.576370823,-0.080385852,-1,6.391260453,453.9640038,438.5615002,133.1534459,0.393784128,0.372005119,0.158849791,-0.328816878,-0.347826087,0.599041002,1.267640381,1.266666667,0.391745328,0.471436171,0.46875,0.189374649,0.018838189,0,0.046012661,0.015786877,0,0.024460165,0.406674907,0,0.766655069,1595.023553,1534.8,695.7519123,-3256.879329,-3139.068926,1112.808221,69.67128102,70.21304348,17.07266856,-144.1112641,-144.2087382,8.516593439,0.050326687,0.044558718,0.023579777,0.044145729,0.039117193,0.020136815,477.8532256,475.0399571,129.6774699,7197,4976
RC2_0104,0.091648607,0,0.183306014,0.245983555,0.212121212,0.217101679,9.540581597,9,5.160804915,-0.336371528,-1,5.603198878,446.071955,430.5443766,126.8219332,0.388785982,0.365999164,0.158452515,-0.306067421,-0.307692308,0.601579378,1.262299456,1.260869565,0.382608027,0.479743886,0.47826087,0.176719771,0.019155335,0,0.042529047,0.015669956,0,0.024266305,0.389266304,0,0.73835874,1525.440104,1437.3,668.3326006,-3139.127755,-3019.472751,1047.665796,69.02292151,69.06923077,17.14501228,-143.8138397,-143.8325857,8.512679784,0.051769228,0.046644036,0.022321966,0.045398662,0.041142529,0.019064603,466.2649556,459.2130268,123.910479,6559,4608
RC2_0105,0.09665651,0,0.189414166,0.255671251,0.222222222,0.216178423,10.03572823,9,5.478231971,0.107575166,-1,6.066315261,454.8570701,440.6300139,134.4244328,0.391685412,0.369968747,0.154728095,-0.274357371,-0.285714286,0.576165541,1.242246816,1.236694678,0.370475697,0.473420925,0.470588235,0.176790586,0.022675597,0,0.045364836,0.01362213,0,0.023044754,0.498976109,0,0.849400489,1542.407536,1481.1,676.6394138,-3201.460026,-3074.822751,1110.19625,68.11918508,68.44285714,16.42071791,-143.2163402,-143.2871646,8.338355693,0.051802026,0.046248895,0.023062804,0.045434135,0.040524115,0.019821151,474.6281556,469.142905,132.1653734,7031,5122
RC2_0106,0.090973437,0,0.185666339,0.23796666,0.2,0.219675515,9.344395866,9,5.300888229,-0.349165342,-1,5.915886869,447.4253264,434.6138978,126.2399269,0.381351726,0.358598066,0.153395403,-0.318838838,-0.333333333,0.598667743,1.27977267,1.277777778,0.384431266,0.474710247,0.470588235,0.177119631,0.021739717,0,0.04532946,0.014505294,0,0.023616222,0.442895086,0,0.753987838,1533.250338,1477.8,668.1483656,-3131.861091,-3018.461203,1056.444999,69.38690688,69.8,17.06203068,-143.7876249,-143.9593261,8.593332155,0.052219041,0.046514673,0.023966665,0.045847091,0.040700113,0.020508213,462.9806515,459.2130268,123.5752016,6978,5032
RC2_0107,0.086518012,0,0.194083669,0.190470517,0.111111111,0.225487265,8.377052723,7,5.577383453,-0.710674157,-2,6.649416365,466.3081662,456.7104273,135.4857305,0.404050387,0.369402004,0.203395092,-0.55454283,-0.6,0.637776539,1.409787242,1.44,0.421277539,0.432125041,0.434782609,0.194358488,0.023098552,0,0.048708394,0.020203431,0,0.025833059,0.467585503,0,0.754181967,1787.938029,1681.8,824.8775863,-3391.618482,-3237.838106,1190.546514,76.10447065,77.4,18.17663136,-146.9661893,-147.4869071,8.829296147,0.045816204,0.040524394,0.023304437,0.040337749,0.036174635,0.019361057,480.0155381,478.1238259,122.4170369,8423,4628
RC2_0108,0.101043171,0,0.210000745,0.227578829,0.176470588,0.232973541,9.772512709,9,6.156071326,-0.334785766,-2,7.175618169,465.5153647,456.6071573,135.9239603,0.402367023,0.379538845,0.167113875,-0.385729799,-0.4,0.599532254,1.308635635,1.304347826,0.418272571,0.469001678,0.466666667,0.196850541,0.018836657,0,0.042715634,0.018041785,0,0.025513246,0.455658991,0,0.775936227,1665.38573,1608.3,692.6175927,-3357.453614,-3238.584299,1109.534138,71.29329928,71.7,17.08666923,-144.9479853,-144.9354368,8.33403211,0.047740018,0.042547652,0.021739915,0.041900236,0.037370374,0.018548811,491.5023379,491.0531413,128.1930221,8059,5508
RC2_0109,0.094363261,0,0.189200757,0.234654782,0.2,0.217443721,9.742103236,9,5.55589583,-0.304699538,-2,6.409844296,460.3255424,445.6863699,134.2301737,0.392654276,0.371403007,0.155968791,-0.360259064,-0.384615385,0.577980203,1.28856242,1.285714286,0.382739557,0.468756169,0.466666667,0.184782054,0.018045596,0,0.042140065,0.01595595,0,0.024474901,0.421390999,0,0.754393405,1642.242585,1577.7,697.7171792,-3320.614218,-3207.791986,1126.545955,70.56738332,71.26153846,16.47243578,-144.4778801,-144.7039978,8.201285793,0.049007103,0.043160502,0.02298513,0.043045341,0.038109451,0.019629962,484.8756576,481.2285865,131.0089928,7342,5192
RC2_0110,0.093683144,0,0.187154104,0.248077553,0.214285714,0.217538606,9.755555556,9,5.390526505,-0.122322322,-1,5.959519381,451.4849618,436.5844506,131.7313888,0.394789541,0.369597531,0.165449888,-0.293226291,-0.285714286,0.599844021,1.255625269,1.25,0.380895972,0.477411125,0.476190476,0.183298042,0.020269978,0,0.043823714,0.014825566,0,0.023841823,0.456094364,0,0.814845182,1535.692793,1450.5,683.039405,-3170.645989,-3043.391986,1085.232799,68.6569493,68.44285714,17.09555461,-143.6200081,-143.6342507,8.532634947,0.051882186,0.046525569,0.02306449,0.04546106,0.040739353,0.019799272,470.4844865,463.2467839,128.1249514,7077,4995
RC2_0111,0.087227905,0,0.177579774,0.24027925,0.2,0.213757643,9.327882778,9,5.07492187,-0.382034402,-1,5.696175439,441.473599,429.6682598,122.6782364,0.390596718,0.36621518,0.160244249,-0.283318285,-0.285714286,0.598412159,1.266506962,1.260869565,0.37705852,0.485906748,0.483870968,0.182435758,0.023159275,0,0.04734486,0.015693099,0,0.024440255,0.433646113,0,0.777116963,1474.101253,1406.7,641.0710794,-3049.795475,-2949.738142,1003.722863,68.37457114,68.44285714,17.05474652,-143.4497842,-143.4188179,8.685092392,0.053629235,0.048108907,0.023632202,0.047016745,0.042225257,0.020223319,457.3978672,453.0803426,117.8444655,6745,4709
RC2_0112,0.092569373,0,0.181639257,0.245918185,0.214285714,0.211630025,9.74851404,9,5.277506608,-0.058618569,-1,5.954130307,451.160425,439.5946774,128.6840182,0.387219119,0.366498839,0.149021833,-0.305714945,-0.3125,0.570851204,1.257402032,1.25,0.363489136,0.470983109,0.470588235,0.172013102,0.020618913,0,0.041787589,0.014390811,0,0.023069447,0.447350771,0,0.812906392,1555.299057,1487.7,676.4558299,-3192.88644,-3070.345866,1087.431485,69.01287592,69.20625,16.26925932,-143.6928659,-143.764408,8.300881852,0.051320106,0.046028201,0.02248301,0.045042225,0.040409774,0.019283622,471.0920591,468.1642094,126.3273885,6643,4879
RC2_0113,0.095492153,0,0.205552385,0.223880035,0.176470588,0.231790831,9.015657864,8,5.894029731,-0.249824725,-2,6.62520894,447.0303876,434.6357973,129.412885,0.401458138,0.369584993,0.19678294,-0.453299174,-0.461538462,0.653838476,1.341832357,1.333333333,0.434903124,0.448998146,0.45,0.191782255,0.021740471,0,0.049465845,0.018779374,0,0.025873752,0.420440636,0,0.781819319,1649.458191,1574.4,736.0525597,-3244.490789,-3104.230419,1104.838052,73.21902646,73.45384615,18.63439657,-145.677039,-145.7167677,9.030147128,0.048604568,0.043198492,0.023120149,0.042723788,0.038416759,0.01958435,467.3258304,463.1739646,121.3354242,7417,4279
RC2_0114,0.099134649,0,0.200293905,0.247974942,0.214285714,0.227323194,9.905553027,9,5.815507196,-0.205279927,-1,6.394868289,456.1662559,445.6370541,130.3803791,0.409235508,0.386870532,0.175778963,-0.337846891,-0.342857143,0.620392929,1.271344737,1.25,0.412096774,0.473199464,0.473684211,0.184648355,0.017981518,0,0.043913709,0.016655225,0,0.024754486,0.410702341,0,0.737151779,1592.870824,1538.1,658.132724,-3263.83072,-3161.976612,1032.94291,69.9286364,70.07142857,17.68119848,-144.2795424,-144.2341733,8.610927737,0.04888637,0.04426737,0.021139742,0.042863109,0.038904133,0.017953609,481.4125593,479.1882482,122.8562791,6716,4394
RC2_0115,0.098884755,0,0.195153658,0.239970027,0.2,0.221971535,9.701384584,9,5.447549535,-0.288902666,-2,6.341398494,448.2037064,432.7095548,127.7667472,0.407102961,0.384894649,0.167572876,-0.326706541,-0.333333333,0.585802975,1.271900403,1.269230769,0.384902707,0.480912308,0.476190476,0.193569883,0.018344672,0,0.044029816,0.017471679,0,0.025693561,0.338872404,0,0.67510176,1574.89907,1504.2,684.151793,-3219.058478,-3097.091986,1090.087322,69.61113642,69.8,16.69538479,-144.1879539,-144.3651869,8.393022006,0.050789663,0.044921318,0.023062712,0.044518553,0.039709581,0.019679092,475.0699866,469.2442304,125.4542846,7364,4839
